,Unnamed: 0,customerid,event_timestamp,exited
1987,1987,15758606,2016-04-13 14:07:36+00:00,1
1988,1988,15657107,2016-04-13 14:15:52+00:00,1
1989,1989,15622454,2016-04-13 14:26:07+00:00,0
1990,1990,15775803,2016-04-13 14:50:45+00:00,0
1991,1991,15570859,2016-04-13 14:59:56+00:00,0
1992,1992,15748381,2016-04-13 14:57:13+00:00,0
1993,1993,15787189,2016-04-13 15:04:00+00:00,1
1994,1994,15666055,2016-04-13 15:09:28+00:00,1
1995,1995,15617648,2016-04-13 15:14:35+00:00,0
1996,1996,15755678,2016-04-13 15:18:48+00:00,1
1997,1997,15624781,2016-04-13 15:33:44+00:00,0
1998,1998,15779497,2016-04-13 15:41:49+00:00,0
1999,1999,15567399,2016-04-13 15:41:49+00:00,0
2000,2000,15613656,2016-04-13 15:48:36+00:00,0
2001,2001,15734311,2016-04-13 15:53:47+00:00,0
2002,2002,15657214,2016-04-13 15:59:15+00:00,0
2003,2003,15799350,2016-04-13 16:12:29+00:00,0
2004,2004,15729970,2016-04-13 16:22:38+00:00,0
2005,2005,15725835,2016-04-13 16:28:07+00:00,1
2006,2006,15745543,2016-04-13 16:34:57+00:00,0
2007,2007,15727384,2016-04-13 16:41:43+00:00,1
2008,2008,15666916,2016-04-13 16:41:43+00:00,0
2009,2009,15732917,2016-04-13 16:53:59+00:00,1
2010,2010,15612050,2016-04-13 16:55:21+00:00,0
2011,2011,15726267,2016-04-13 17:00:51+00:00,0
2012,2012,15780124,2016-04-13 17:04:56+00:00,0
2013,2013,15742238,2016-04-13 17:45:56+00:00,0
2014,2014,15679024,2016-04-13 17:45:56+00:00,0
2015,2015,15715297,2016-04-13 17:57:57+00:00,0
2016,2016,15633612,2016-04-13 18:12:48+00:00,0
2017,2017,15602929,2016-04-13 18:12:48+00:00,0
2018,2018,15696703,2016-04-13 18:22:21+00:00,0
2019,2019,15756668,2016-04-13 18:23:47+00:00,0
2020,2020,15565779,2016-04-13 18:37:29+00:00,0
2021,2021,15795519,2016-04-13 18:41:14+00:00,0
2022,2022,15761477,2016-04-13 19:05:12+00:00,0
2023,2023,15731890,2016-04-13 19:05:12+00:00,0
2024,2024,15633043,2016-04-13 19:22:26+00:00,1
2025,2025,15752953,2016-04-13 20:01:13+00:00,0
2026,2026,15603088,2016-04-13 20:25:49+00:00,0
2027,2027,15606613,2016-04-13 20:25:49+00:00,1
2028,2028,15635939,2016-04-13 20:37:33+00:00,0
2029,2029,15666043,2016-04-13 20:43:00+00:00,0
2030,2030,15746190,2016-04-13 21:01:57+00:00,0
2031,2031,15591357,2016-04-13 21:12:55+00:00,0
2032,2032,15658716,2016-04-13 21:41:52+00:00,1
2033,2033,15679909,2016-04-13 21:57:55+00:00,0
2034,2034,15634262,2016-04-14 04:55:51+00:00,0
2035,2035,15799825,2016-04-14 04:53:29+00:00,0
2036,2036,15756875,2016-04-14 06:00:12+00:00,0
2037,2037,15678146,2016-04-14 06:01:34+00:00,1
2038,2038,15710743,2016-04-14 07:06:00+00:00,1
2039,2039,15595831,2016-04-14 07:00:30+00:00,0
2040,2040,15626684,2016-04-14 07:19:07+00:00,0
2041,2041,15709846,2016-04-14 07:27:18+00:00,0
2042,2042,15635459,2016-04-14 07:29:45+00:00,0
2043,2043,15642544,2016-04-14 07:49:58+00:00,0
2044,2044,15566494,2016-04-14 08:01:01+00:00,0
2045,2045,15655238,2016-04-14 08:12:40+00:00,0
2046,2046,15733429,2016-04-14 08:27:52+00:00,0
2047,2047,15814536,2016-04-14 08:23:44+00:00,0
2048,2048,15771702,2016-04-14 08:31:59+00:00,0
2049,2049,15723008,2016-04-14 08:34:48+00:00,1
2050,2050,15797160,2016-04-14 08:56:18+00:00,1
2051,2051,15792222,2016-04-14 08:50:47+00:00,0
2052,2052,15644765,2016-04-14 09:11:55+00:00,0
2053,2053,15610686,2016-04-14 09:11:55+00:00,1
2054,2054,15730868,2016-04-14 09:48:54+00:00,0
2055,2055,15705991,2016-04-14 09:59:34+00:00,0
2056,2056,15577078,2016-04-14 09:56:50+00:00,1
2057,2057,15679550,2016-04-14 10:27:00+00:00,0
2058,2058,15787655,2016-04-14 10:48:21+00:00,0
2059,2059,15668081,2016-04-14 10:43:12+00:00,0
2060,2060,15747980,2016-04-14 10:49:48+00:00,0
2061,2061,15710295,2016-04-14 10:52:30+00:00,0
2062,2062,15724443,2016-04-14 11:28:32+00:00,0
2063,2063,15571305,2016-04-14 11:58:10+00:00,1
2064,2064,15569503,2016-04-14 11:59:32+00:00,0
2065,2065,15581840,2016-04-14 12:04:45+00:00,0
2066,2066,15772262,2016-04-14 12:13:55+00:00,0
2067,2067,15767794,2016-04-14 12:30:07+00:00,0
2068,2068,15629338,2016-04-14 12:32:52+00:00,1
2069,2069,15790379,2016-04-14 12:50:22+00:00,0
2070,2070,15750684,2016-04-14 12:54:34+00:00,1
2071,2071,15697214,2016-04-14 13:29:01+00:00,0
2072,2072,15711015,2016-04-14 13:29:01+00:00,0
2073,2073,15573309,2016-04-14 13:23:22+00:00,0
2074,2074,15805303,2016-04-14 13:36:52+00:00,1
2075,2075,15741385,2016-04-14 13:36:52+00:00,0
2076,2076,15780254,2016-04-14 13:58:58+00:00,1
2077,2077,15744843,2016-04-14 14:10:02+00:00,0
2078,2078,15815626,2016-04-14 14:10:02+00:00,1
2079,2079,15784736,2016-04-14 14:12:50+00:00,0
2080,2080,15813412,2016-04-14 14:29:26+00:00,1
2081,2081,15809143,2016-04-14 14:35:58+00:00,0
2082,2082,15617617,2016-04-14 14:38:04+00:00,0
2083,2083,15779738,2016-04-14 14:35:58+00:00,0
2084,2084,15668669,2016-04-14 14:35:58+00:00,1
2085,2085,15687477,2016-04-14 14:45:49+00:00,0
2086,2086,15578908,2016-04-14 14:59:56+00:00,0
2087,2087,15687658,2016-04-14 14:40:11+00:00,1
2088,2088,15615020,2016-04-14 15:37:51+00:00,0
2089,2089,15608886,2016-04-14 15:41:57+00:00,0
2090,2090,15602551,2016-04-14 15:37:51+00:00,0
2091,2091,15672945,2016-04-14 16:10:12+00:00,0
2092,2092,15757408,2016-04-14 16:04:57+00:00,1
2093,2093,15806132,2016-04-14 16:08:47+00:00,0
2094,2094,15813022,2016-04-14 16:04:57+00:00,0
2095,2095,15673578,2016-04-14 16:12:54+00:00,0
2096,2096,15757916,2016-04-14 16:17:01+00:00,0
2097,2097,15689168,2016-04-14 16:40:19+00:00,0
2098,2098,15769216,2016-04-14 16:40:19+00:00,1
2099,2099,15593295,2016-04-14 16:43:06+00:00,0
2100,2100,15804814,2016-04-14 16:48:34+00:00,0
2101,2101,15778934,2016-04-14 16:55:04+00:00,0
2102,2102,15802351,2016-04-14 16:55:04+00:00,0
2103,2103,15630241,2016-04-14 16:55:04+00:00,0
2104,2104,15719561,2016-04-14 17:07:14+00:00,0
2105,2105,15615096,2016-04-14 17:15:29+00:00,0
2106,2106,15659931,2016-04-14 17:15:29+00:00,1
2107,2107,15714586,2016-04-14 17:28:30+00:00,0
2108,2108,15634949,2016-04-14 17:28:30+00:00,0
2109,2109,15589224,2016-04-14 17:23:19+00:00,0
2110,2110,15795990,2016-04-14 17:46:59+00:00,1
2111,2111,15603216,2016-04-14 17:59:06+00:00,0
2112,2112,15631201,2016-04-14 18:10:10+00:00,0
2113,2113,15686255,2016-04-14 18:13:53+00:00,0
2114,2114,15746594,2016-04-14 18:49:15+00:00,0
2115,2115,15718893,2016-04-14 20:50:57+00:00,1
2116,2116,15671609,2016-04-15 00:21:29+00:00,0
2117,2117,15652540,2016-04-17 05:17:49+00:00,0
2118,2118,15774857,2016-04-17 05:00:15+00:00,1
2119,2119,15791836,2016-04-17 01:35:58+00:00,0
2120,2120,15651554,2016-04-17 06:13:00+00:00,1
2121,2121,15583576,2016-04-17 06:13:00+00:00,0
2122,2122,15732740,2016-04-17 12:35:46+00:00,0
2123,2123,15723320,2016-04-17 12:53:52+00:00,0
2124,2124,15603851,2016-04-17 12:53:52+00:00,1
2125,2125,15777923,2016-04-17 16:04:46+00:00,0
2126,2126,15735719,2016-04-17 16:48:10+00:00,0
2127,2127,15703482,2016-04-17 19:03:03+00:00,0
2128,2128,15605835,2016-04-17 19:40:11+00:00,0
2129,2129,15664881,2016-04-17 19:40:11+00:00,0
2130,2130,15757568,2016-04-17 19:50:54+00:00,0
2131,2131,15792660,2016-04-17 21:36:16+00:00,0
2132,2132,15599722,2016-04-18 04:50:06+00:00,1
2133,2133,15726354,2016-04-18 04:48:45+00:00,0
2134,2134,15610355,2016-04-18 04:50:06+00:00,0
2135,2135,15704284,2016-04-18 05:00:56+00:00,1
2136,2136,15621893,2016-04-18 05:52:31+00:00,0
2137,2137,15588219,2016-04-18 05:43:06+00:00,0
2138,2138,15688619,2016-04-18 06:05:58+00:00,0
2139,2139,15765518,2016-04-18 06:14:52+00:00,1
2140,2140,15616931,2016-04-18 06:25:25+00:00,0
2141,2141,15758372,2016-04-18 06:51:53+00:00,1
2142,2142,15782591,2016-04-18 07:22:51+00:00,0
2143,2143,15612109,2016-04-18 07:31:00+00:00,0
2144,2144,15613712,2016-04-18 07:55:07+00:00,0
2145,2145,15639322,2016-04-18 08:09:44+00:00,0
2146,2146,15594349,2016-04-18 08:17:54+00:00,0
2147,2147,15574167,2016-04-18 08:38:15+00:00,0
2148,2148,15811842,2016-04-18 08:36:54+00:00,0
2149,2149,15648794,2016-04-18 08:32:52+00:00,1
2150,2150,15771211,2016-04-18 08:40:59+00:00,0
2151,2151,15588614,2016-04-18 08:47:50+00:00,1
2152,2152,15630698,2016-04-18 08:59:45+00:00,1
2153,2153,15694200,2016-04-18 08:57:02+00:00,1
2154,2154,15721426,2016-04-18 09:48:01+00:00,1
2155,2155,15725997,2016-04-18 12:05:58+00:00,0
2156,2156,15762138,2016-04-18 12:26:17+00:00,0
2157,2157,15750649,2016-04-18 12:50:32+00:00,0
2158,2158,15685706,2016-04-18 12:58:26+00:00,0
2159,2159,15641835,2016-04-18 12:58:26+00:00,0
2160,2160,15586821,2016-04-18 13:06:48+00:00,0
2161,2161,15569678,2016-04-18 13:21:46+00:00,0
2162,2162,15793842,2016-04-18 13:21:46+00:00,0
2163,2163,15667554,2016-04-18 13:29:48+00:00,0
2164,2164,15794479,2016-04-18 13:53:16+00:00,0
2165,2165,15585041,2016-04-18 14:48:20+00:00,0
2166,2166,15780650,2016-04-18 14:42:50+00:00,0
2167,2167,15780846,2016-04-18 14:42:50+00:00,0
2168,2168,15805260,2016-04-18 14:48:20+00:00,1
2169,2169,15621629,2016-04-18 14:46:59+00:00,0
2170,2170,15662151,2016-04-18 14:44:13+00:00,0
2171,2171,15747174,2016-04-18 14:54:58+00:00,0
2172,2172,15651585,2016-04-18 14:52:35+00:00,0
2173,2173,15649738,2016-04-18 15:06:01+00:00,0
2174,2174,15633108,2016-04-18 15:06:01+00:00,0
2175,2175,15769254,2016-04-18 15:17:03+00:00,0
2176,2176,15704746,2016-04-18 15:12:55+00:00,0
2177,2177,15637644,2016-04-18 15:21:13+00:00,0
2178,2178,15609562,2016-04-18 15:47:34+00:00,0
2179,2179,15787459,2016-04-18 15:58:17+00:00,0
2180,2180,15762902,2016-04-18 16:16:01+00:00,0
2181,2181,15738605,2016-04-18 16:16:01+00:00,1
2182,2182,15724889,2016-04-18 16:29:33+00:00,0
2183,2183,15730735,2016-04-18 16:46:12+00:00,0
2184,2184,15689147,2016-04-18 17:51:48+00:00,0
2185,2185,15730397,2016-04-18 17:50:19+00:00,0
2186,2186,15762169,2016-04-18 18:11:02+00:00,1
2187,2187,15589320,2016-04-18 18:20:50+00:00,0
2188,2188,15799211,2016-04-18 18:20:50+00:00,0
2189,2189,15798310,2016-04-18 18:38:58+00:00,0
2190,2190,15609998,2016-04-18 18:58:18+00:00,1
2191,2191,15583548,2016-04-18 20:01:18+00:00,1
2192,2192,15761763,2016-04-18 21:41:17+00:00,0
2193,2193,15764409,2016-04-18 21:44:01+00:00,0
2194,2194,15710161,2016-04-18 23:05:49+00:00,0
2195,2195,15735246,2016-04-19 03:12:55+00:00,1
2196,2196,15791700,2016-04-19 04:26:14+00:00,1
2197,2197,15670753,2016-04-19 06:01:21+00:00,0
2198,2198,15573876,2016-04-19 06:12:19+00:00,0
2199,2199,15770174,2016-04-19 06:12:19+00:00,0
2200,2200,15641114,2016-04-19 07:23:50+00:00,0
2201,2201,15682435,2016-04-19 07:39:49+00:00,0
2202,2202,15751788,2016-04-19 07:50:49+00:00,0
2203,2203,15672598,2016-04-19 07:44:02+00:00,0
2204,2204,15762803,2016-04-19 07:46:54+00:00,0
2205,2205,15812982,2016-04-19 07:54:58+00:00,0
2206,2206,15597901,2016-04-19 08:07:57+00:00,0
2207,2207,15731507,2016-04-19 08:17:48+00:00,0
2208,2208,15809826,2016-04-19 08:13:33+00:00,1
2209,2209,15764237,2016-04-19 08:20:13+00:00,0
2210,2210,15769917,2016-04-19 08:30:02+00:00,0
2211,2211,15641850,2016-04-19 08:39:50+00:00,0
2212,2212,15770974,2016-04-19 08:56:22+00:00,0
2213,2213,15803749,2016-04-19 09:19:55+00:00,1
2214,2214,15684999,2016-04-19 10:06:15+00:00,0
2215,2215,15770225,2016-04-19 10:43:42+00:00,0
2216,2216,15627484,2016-04-19 12:36:00+00:00,0
2217,2217,15610337,2016-04-19 12:53:48+00:00,0
2218,2218,15752488,2016-04-19 12:59:02+00:00,0
2219,2219,15610056,2016-04-19 12:56:38+00:00,0
2220,2220,15806049,2016-04-19 13:16:56+00:00,0
2221,2221,15736069,2016-04-19 13:21:12+00:00,1
2222,2222,15763662,2016-04-19 13:19:50+00:00,0
2223,2223,15615575,2016-04-19 13:32:00+00:00,0
2224,2224,15691723,2016-04-19 13:37:33+00:00,0
2225,2225,15774098,2016-04-19 13:33:23+00:00,0
2226,2226,15750808,2016-04-19 13:44:38+00:00,0
2227,2227,15744368,2016-04-19 13:51:34+00:00,0
2228,2228,15610594,2016-04-19 14:01:16+00:00,0
2229,2229,15756125,2016-04-19 13:51:34+00:00,0
2230,2230,15623277,2016-04-19 14:12:00+00:00,0
2231,2231,15795954,2016-04-19 14:11:59+00:00,0
2232,2232,15671969,2016-04-19 14:14:51+00:00,0
2233,2233,15791268,2016-04-19 14:50:55+00:00,0
2234,2234,15713655,2016-04-19 14:43:52+00:00,1
2235,2235,15633930,2016-04-19 14:59:10+00:00,1
2236,2236,15712849,2016-04-19 14:59:10+00:00,1
2237,2237,15639077,2016-04-19 15:01:55+00:00,1
2238,2238,15808784,2016-04-19 15:03:22+00:00,0
2239,2239,15648577,2016-04-19 15:04:52+00:00,1
2240,2240,15670345,2016-04-19 15:08:59+00:00,0
2241,2241,15633112,2016-04-19 15:11:47+00:00,1
2242,2242,15714397,2016-04-19 15:14:13+00:00,0
2243,2243,15780038,2016-04-19 15:33:49+00:00,1
2244,2244,15756305,2016-04-19 15:40:22+00:00,0
2245,2245,15578799,2016-04-19 15:33:49+00:00,1
2246,2246,15800326,2016-04-19 16:05:23+00:00,0
2247,2247,15785485,2016-04-19 16:13:47+00:00,0
2248,2248,15783958,2016-04-19 16:28:18+00:00,0
2249,2249,15727546,2016-04-19 16:24:30+00:00,0
2250,2250,15739576,2016-04-19 16:40:11+00:00,0
2251,2251,15631333,2016-04-19 17:13:59+00:00,0
2252,2252,15604782,2016-04-19 17:26:18+00:00,0
2253,2253,15589643,2016-04-19 18:03:24+00:00,0
2254,2254,15585533,2016-04-19 18:24:02+00:00,0
2255,2255,15681506,2016-04-19 18:44:56+00:00,0
2256,2256,15630551,2016-04-19 18:46:20+00:00,0
2257,2257,15698349,2016-04-19 18:44:56+00:00,0
2258,2258,15776631,2016-04-19 18:44:56+00:00,0
2259,2259,15762216,2016-04-19 19:33:46+00:00,0
2260,2260,15623927,2016-04-19 20:31:03+00:00,0
2261,2261,15681402,2016-04-19 20:22:37+00:00,0
2262,2262,15586264,2016-04-19 20:54:49+00:00,1
2263,2263,15594685,2016-04-19 23:25:48+00:00,0
2264,2264,15812945,2016-04-20 00:21:57+00:00,0
2265,2265,15734628,2016-04-20 03:07:00+00:00,0
2266,2266,15629323,2016-04-20 03:07:00+00:00,1
2267,2267,15666823,2016-04-20 05:17:49+00:00,0
2268,2268,15777553,2016-04-20 07:08:18+00:00,1
2269,2269,15613097,2016-04-20 07:08:18+00:00,0
2270,2270,15622217,2016-04-20 07:12:31+00:00,1
2271,2271,15703588,2016-04-20 07:20:31+00:00,0
2272,2272,15570835,2016-04-20 07:15:20+00:00,1
2273,2273,15679299,2016-04-20 07:18:06+00:00,0
2274,2274,15808044,2016-04-20 07:49:12+00:00,1
2275,2275,15579208,2016-04-20 08:15:34+00:00,0
2276,2276,15684951,2016-04-20 15:14:06+00:00,1
2277,2277,15667620,2016-04-20 08:21:10+00:00,0
2278,2278,15582960,2016-04-20 08:30:40+00:00,0
2279,2279,15590730,2016-04-20 08:27:49+00:00,0
2280,2280,15763747,2016-04-20 08:39:03+00:00,0
2281,2281,15778320,2016-04-20 08:37:40+00:00,0
2282,2282,15642787,2016-04-20 08:34:52+00:00,0
2283,2283,15624633,2016-04-20 08:37:39+00:00,0
2284,2284,15766765,2016-04-20 08:48:53+00:00,0
2285,2285,15783615,2016-04-20 08:43:16+00:00,1
2286,2286,15640161,2016-04-20 08:55:28+00:00,0
2287,2287,15619889,2016-04-20 08:40:27+00:00,0
2288,2288,15579166,2016-04-20 09:19:31+00:00,0
2289,2289,15789097,2016-04-20 09:25:15+00:00,1
2290,2290,15674880,2016-04-20 09:25:15+00:00,0
2291,2291,15778157,2016-04-20 09:28:04+00:00,0
2292,2292,15779064,2016-04-20 09:29:29+00:00,0
2293,2293,15801265,2016-04-20 09:35:14+00:00,1
2294,2294,15589204,2016-04-20 10:04:47+00:00,0
2295,2295,15664543,2016-04-20 10:04:47+00:00,1
2296,2296,15582714,2016-04-20 10:48:55+00:00,1
2297,2297,15797595,2016-04-20 11:01:45+00:00,0
2298,2298,15614034,2016-04-20 11:07:01+00:00,0
2299,2299,15763171,2016-04-20 11:08:25+00:00,0
2300,2300,15647266,2016-04-20 11:07:01+00:00,0
2301,2301,15757577,2016-04-20 11:23:55+00:00,0
2302,2302,15736656,2016-04-20 11:38:01+00:00,0
2303,2303,15635078,2016-04-20 12:27:33+00:00,0
2304,2304,15680141,2016-04-20 13:13:59+00:00,0
2305,2305,15576945,2016-04-20 13:13:59+00:00,0
2306,2306,15602034,2016-04-20 13:42:34+00:00,0
2307,2307,15732020,2016-04-20 13:32:53+00:00,0
2308,2308,15611029,2016-04-20 14:24:47+00:00,0
2309,2309,15621210,2016-04-20 14:36:03+00:00,1
2310,2310,15569222,2016-04-20 14:53:50+00:00,0
2311,2311,15664639,2016-04-20 15:08:52+00:00,0
2312,2312,15724223,2016-04-20 15:08:52+00:00,1
2313,2313,15644621,2016-04-20 15:20:40+00:00,0
2314,2314,15756056,2016-04-20 15:41:37+00:00,0
2315,2315,15700353,2016-04-20 15:58:04+00:00,0
2316,2316,15624388,2016-04-20 15:53:53+00:00,1
2317,2317,15627212,2016-04-20 16:21:26+00:00,0
2318,2318,15648005,2016-04-20 16:24:11+00:00,0
2319,2319,15681446,2016-04-20 16:29:49+00:00,0
2320,2320,15775888,2016-04-20 16:26:56+00:00,0
2321,2321,15749019,2016-04-20 16:38:14+00:00,0
2322,2322,15709928,2016-04-20 16:42:26+00:00,0
2323,2323,15784676,2016-04-20 16:38:14+00:00,0
2324,2324,15748116,2016-04-20 16:34:02+00:00,0
2325,2325,15612193,2016-04-20 16:47:59+00:00,0
2326,2326,15762984,2016-04-20 16:47:59+00:00,0
2327,2327,15613713,2016-04-20 16:54:36+00:00,0
2328,2328,15664204,2016-04-20 16:58:50+00:00,0
2329,2329,15639415,2016-04-20 16:58:50+00:00,0
2330,2330,15806332,2016-04-20 17:00:12+00:00,0
2331,2331,15614929,2016-04-20 17:08:36+00:00,0
2332,2332,15695492,2016-04-20 17:12:52+00:00,0
2333,2333,15635972,2016-04-20 17:17:06+00:00,0
2334,2334,15616380,2016-04-20 17:32:38+00:00,0
2335,2335,15581440,2016-04-20 17:41:01+00:00,1
2336,2336,15654390,2016-04-20 17:59:47+00:00,1
2337,2337,15660688,2016-04-20 18:20:04+00:00,0
2338,2338,15806307,2016-04-20 18:14:53+00:00,0
2339,2339,15647975,2016-04-20 18:29:03+00:00,0
2340,2340,15595728,2016-04-20 18:33:11+00:00,1
2341,2341,15735388,2016-04-20 18:50:58+00:00,0
2342,2342,15788535,2016-04-20 18:55:11+00:00,0
2343,2343,15765902,2016-04-20 19:05:03+00:00,0
2344,2344,15642345,2016-04-20 19:05:03+00:00,1
2345,2345,15641250,2016-04-20 19:44:49+00:00,0
2346,2346,15706163,2016-04-20 20:04:37+00:00,1
2347,2347,15746708,2016-04-20 20:19:50+00:00,1
2348,2348,15775203,2016-04-20 20:48:02+00:00,0
2349,2349,15787907,2016-04-20 21:32:26+00:00,1
2350,2350,15646764,2016-04-20 21:33:48+00:00,1
2351,2351,15678284,2016-04-20 21:33:48+00:00,1
2352,2352,15726791,2016-04-21 00:58:13+00:00,1
2353,2353,15813144,2016-04-21 00:58:13+00:00,0
2354,2354,15669342,2016-04-21 02:04:55+00:00,0
2355,2355,15710366,2016-04-21 04:13:53+00:00,1
2356,2356,15614934,2016-04-21 04:50:18+00:00,0
2357,2357,15588701,2016-04-21 04:48:56+00:00,0
2358,2358,15665438,2016-04-21 05:57:10+00:00,0
2359,2359,15644896,2016-04-21 05:43:09+00:00,0
2360,2360,15670205,2016-04-21 06:21:50+00:00,0
2361,2361,15635776,2016-04-21 06:28:47+00:00,0
2362,2362,15791053,2016-04-21 06:50:10+00:00,1
2363,2363,15644005,2016-04-21 06:59:58+00:00,0
2364,2364,15796343,2016-04-21 07:02:52+00:00,0
2365,2365,15751057,2016-04-21 07:07:41+00:00,0
2366,2366,15623430,2016-04-21 07:31:12+00:00,0
2367,2367,15682600,2016-04-21 07:52:49+00:00,1
2368,2368,15769312,2016-04-21 07:57:01+00:00,0
2369,2369,15708212,2016-04-21 08:02:16+00:00,1
2370,2370,15650258,2016-04-21 08:10:39+00:00,0
2371,2371,15604345,2016-04-21 08:03:40+00:00,0
2372,2372,15578297,2016-04-21 08:21:54+00:00,1
2373,2373,15671789,2016-04-21 08:42:02+00:00,0
2374,2374,15726186,2016-04-21 08:48:49+00:00,0
2375,2375,15764618,2016-04-21 08:59:14+00:00,0
2376,2376,15730738,2016-04-21 08:59:14+00:00,0
2377,2377,15637650,2016-04-21 09:08:42+00:00,0
2378,2378,15606267,2016-04-21 09:32:11+00:00,0
2379,2379,15625904,2016-04-21 09:40:38+00:00,0
2380,2380,15654463,2016-04-21 09:53:54+00:00,0
2381,2381,15774151,2016-04-21 09:58:10+00:00,1
2382,2382,15693259,2016-04-21 10:15:24+00:00,0
2383,2383,15642468,2016-04-21 10:40:05+00:00,0
2384,2384,15758531,2016-04-21 11:58:54+00:00,0
2385,2385,15728352,2016-04-21 12:45:06+00:00,0
2386,2386,15637240,2016-04-21 13:23:25+00:00,0
2387,2387,15595588,2016-04-21 13:23:25+00:00,0
2388,2388,15778395,2016-04-21 13:41:05+00:00,1
2389,2389,15711825,2016-04-21 14:18:04+00:00,0
2390,2390,15599251,2016-04-21 14:31:05+00:00,0
2391,2391,15570004,2016-04-21 14:31:05+00:00,0
2392,2392,15656912,2016-04-21 14:48:02+00:00,0
2393,2393,15657342,2016-04-21 15:16:45+00:00,1
2394,2394,15716284,2016-04-21 15:18:05+00:00,0
2395,2395,15672374,2016-04-21 15:27:05+00:00,1
2396,2396,15732476,2016-04-21 15:24:27+00:00,0
2397,2397,15747724,2016-04-21 15:33:44+00:00,0
2398,2398,15633877,2016-04-21 16:05:17+00:00,0
2399,2399,15672516,2016-04-21 16:06:37+00:00,0
2400,2400,15607827,2016-04-21 16:05:17+00:00,0
2401,2401,15751336,2016-04-21 16:19:44+00:00,0
2402,2402,15646539,2016-04-21 16:14:31+00:00,0
2403,2403,15756901,2016-04-21 16:31:19+00:00,0
2404,2404,15809286,2016-04-21 16:45:27+00:00,1
2405,2405,15759021,2016-04-21 16:50:47+00:00,0
2406,2406,15725039,2016-04-21 16:57:04+00:00,0
2407,2407,15579130,2016-04-21 17:01:02+00:00,1
2408,2408,15754112,2016-04-21 17:08:45+00:00,0
2409,2409,15735522,2016-04-21 17:17:45+00:00,0
2410,2410,15613326,2016-04-21 17:19:03+00:00,0
2411,2411,15739502,2016-04-21 17:19:03+00:00,0
2412,2412,15670914,2016-04-21 17:26:44+00:00,0
2413,2413,15604073,2016-04-21 17:33:04+00:00,0
2414,2414,15806027,2016-04-21 18:12:07+00:00,1
2415,2415,15574886,2016-04-21 18:10:48+00:00,0
2416,2416,15707120,2016-04-21 18:12:07+00:00,0
2417,2417,15800845,2016-04-21 18:42:45+00:00,0
2418,2418,15603914,2016-04-21 18:37:21+00:00,1
2419,2419,15722765,2016-04-21 19:13:44+00:00,0
2420,2420,15783305,2016-04-21 19:36:22+00:00,0
2421,2421,15574842,2016-04-21 20:00:04+00:00,0
2422,2422,15607837,2016-04-21 20:10:01+00:00,0
2423,2423,15714877,2016-04-21 20:18:07+00:00,0
2424,2424,15782941,2016-04-21 20:20:25+00:00,0
2425,2425,15630167,2016-04-21 20:18:07+00:00,0
2426,2426,15759038,2016-04-21 20:51:43+00:00,0
2427,2427,15661821,2016-04-22 05:59:29+00:00,1
2428,2428,15728006,2016-04-22 06:14:43+00:00,0
2429,2429,15712176,2016-04-22 06:13:26+00:00,0
2430,2430,15689351,2016-04-22 06:18:21+00:00,1
2431,2431,15782247,2016-04-22 06:32:19+00:00,1
2432,2432,15769064,2016-04-22 06:27:21+00:00,1
2433,2433,15718153,2016-04-22 07:07:07+00:00,0
2434,2434,15613189,2016-04-22 07:31:44+00:00,1
2435,2435,15661734,2016-04-22 07:41:04+00:00,0
2436,2436,15592645,2016-04-22 07:43:47+00:00,0
2437,2437,15768387,2016-04-22 07:58:47+00:00,0
2438,2438,15792525,2016-04-22 08:08:47+00:00,1
2439,2439,15586976,2016-04-22 08:10:05+00:00,1
2440,2440,15790659,2016-04-22 08:08:47+00:00,0
2441,2441,15691446,2016-04-22 08:04:42+00:00,0
2442,2442,15772632,2016-04-22 08:29:06+00:00,0
2443,2443,15706587,2016-04-22 08:26:47+00:00,0
2444,2444,15572461,2016-04-22 09:01:49+00:00,0
2445,2445,15654409,2016-04-22 09:00:27+00:00,0
2446,2446,15568025,2016-04-22 09:01:49+00:00,0
2447,2447,15715769,2016-04-22 09:08:04+00:00,0
2448,2448,15667458,2016-04-22 09:43:07+00:00,0
2449,2449,15567980,2016-04-22 09:49:47+00:00,1
2450,2450,15679294,2016-04-22 09:52:25+00:00,0
2451,2451,15606507,2016-04-22 10:19:46+00:00,0
2452,2452,15578825,2016-04-22 10:27:46+00:00,0
2453,2453,15619935,2016-04-22 10:08:46+00:00,0
2454,2454,15636089,2016-04-22 10:27:46+00:00,1
2455,2455,15727490,2016-04-22 11:12:08+00:00,1
2456,2456,15591766,2016-04-22 11:09:47+00:00,0
2457,2457,15641629,2016-04-22 11:18:29+00:00,0
2458,2458,15813303,2016-04-22 11:49:45+00:00,0
2459,2459,15756920,2016-04-22 11:43:07+00:00,1
2460,2460,15726403,2016-04-22 11:49:45+00:00,1
2461,2461,15592765,2016-04-22 11:51:03+00:00,0
2462,2462,15704442,2016-04-22 12:34:11+00:00,1
2463,2463,15641136,2016-04-22 12:30:12+00:00,0
2464,2464,15725818,2016-04-22 12:23:34+00:00,0
2465,2465,15612071,2016-04-22 12:44:29+00:00,0
2466,2466,15719809,2016-04-22 12:54:44+00:00,0
2467,2467,15716518,2016-04-22 12:52:08+00:00,0
