id,event_timestamp,bad_loan
7615804,2016-03-25 15:35:39+00:00,1
7645695,2016-03-25 15:41:46+00:00,0
7625702,2016-03-25 15:41:46+00:00,0
7635732,2016-03-25 15:46:57+00:00,0
7635692,2016-03-25 15:49:34+00:00,0
7615870,2016-03-25 15:46:57+00:00,0
7615890,2016-03-25 15:55:59+00:00,1
7306630,2016-03-25 16:12:59+00:00,0
7369688,2016-03-25 16:26:49+00:00,0
7635769,2016-03-25 16:40:44+00:00,0
7625841,2016-03-25 16:54:43+00:00,0
7635700,2016-03-25 17:02:23+00:00,0
7455868,2016-03-25 17:07:14+00:00,0
7655601,2016-03-25 17:02:23+00:00,0
7664593,2016-03-25 17:12:04+00:00,0
7655774,2016-03-25 17:19:46+00:00,0
7655813,2016-03-25 17:17:15+00:00,1
7655798,2016-03-25 17:24:43+00:00,0
7645837,2016-03-25 17:33:19+00:00,0
7495227,2016-03-25 17:34:41+00:00,0
7565011,2016-03-25 17:35:57+00:00,1
7496164,2016-03-25 17:43:40+00:00,0
7635905,2016-03-25 17:49:42+00:00,0
7625923,2016-03-25 17:49:42+00:00,0
7655840,2016-03-25 17:53:31+00:00,0
7665892,2016-03-25 17:58:31+00:00,0
7615919,2016-03-25 18:10:54+00:00,0
7635894,2016-03-25 18:28:44+00:00,0
7664852,2016-03-25 18:40:55+00:00,0
7665921,2016-03-25 18:39:40+00:00,0
7665115,2016-03-25 18:48:00+00:00,0
7635833,2016-03-25 18:58:14+00:00,0
7626051,2016-03-25 19:12:45+00:00,0
7655347,2016-03-25 19:17:42+00:00,0
7626123,2016-03-25 19:36:20+00:00,0
7635960,2016-03-25 19:40:16+00:00,0
7646081,2016-03-25 20:31:15+00:00,0
7656035,2016-03-25 20:37:42+00:00,0
7625681,2016-03-25 20:11:36+00:00,0
7616085,2016-03-26 01:10:28+00:00,0
7666025,2016-03-26 02:46:31+00:00,0
7342023,2016-03-26 02:47:47+00:00,0
7626147,2016-03-26 02:46:31+00:00,0
7656199,2016-03-26 06:16:45+00:00,0
7645997,2016-03-26 07:35:16+00:00,0
7636121,2016-03-26 15:38:42+00:00,0
7635992,2016-03-26 17:16:47+00:00,0
7636168,2016-03-26 17:32:50+00:00,0
7646242,2016-03-26 22:03:40+00:00,0
7656284,2016-03-27 05:15:01+00:00,0
7626196,2016-03-27 12:45:57+00:00,0
7665689,2016-03-27 12:58:34+00:00,0
7666278,2016-03-27 12:58:34+00:00,0
7616236,2016-03-27 14:00:15+00:00,1
7646420,2016-03-27 14:00:15+00:00,0
7656381,2016-03-27 14:43:32+00:00,0
7656175,2016-03-27 14:42:16+00:00,0
7666366,2016-03-27 16:49:29+00:00,0
7389300,2016-03-27 16:52:04+00:00,1
7636241,2016-03-27 16:58:19+00:00,0
7438787,2016-03-27 17:01:59+00:00,0
7646367,2016-03-28 00:51:34+00:00,0
7626310,2016-03-28 06:07:16+00:00,0
7666404,2016-03-28 06:34:07+00:00,0
7656345,2016-03-28 06:46:48+00:00,0
6996039,2016-03-28 06:59:42+00:00,0
7636250,2016-03-28 07:03:32+00:00,0
7656412,2016-03-28 07:23:49+00:00,1
7616386,2016-03-28 07:48:55+00:00,0
7644584,2016-03-28 07:52:46+00:00,0
7636207,2016-03-28 08:21:41+00:00,0
7656318,2016-03-28 09:10:00+00:00,0
7345291,2016-03-28 10:07:32+00:00,0
7574574,2016-03-28 10:22:45+00:00,0
7445297,2016-03-28 11:00:42+00:00,0
7616551,2016-03-28 11:52:45+00:00,0
7455834,2016-03-28 12:18:36+00:00,0
7264899,2016-03-28 12:42:58+00:00,0
7636346,2016-03-28 13:59:48+00:00,0
7514703,2016-03-28 13:57:08+00:00,0
7444725,2016-03-28 13:58:28+00:00,1
7616496,2016-03-28 14:16:29+00:00,0
7616457,2016-03-28 14:16:29+00:00,0
7050347,2016-03-28 14:20:18+00:00,0
7646537,2016-03-28 14:28:06+00:00,0
7636427,2016-03-28 14:35:50+00:00,0
2904961,2016-03-28 14:47:12+00:00,0
4156756,2016-03-28 14:53:40+00:00,0
7636239,2016-03-28 14:54:57+00:00,0
7485150,2016-03-28 14:53:40+00:00,0
7625647,2016-03-28 15:08:47+00:00,0
7636591,2016-03-28 15:18:44+00:00,1
7595007,2016-03-28 15:21:19+00:00,0
7616615,2016-03-28 15:27:49+00:00,1
7626601,2016-03-28 15:59:42+00:00,0
7616556,2016-03-28 15:57:09+00:00,0
7666709,2016-03-28 16:08:41+00:00,0
7656655,2016-03-28 16:08:41+00:00,1
7666690,2016-03-28 16:15:09+00:00,0
7666704,2016-03-28 16:35:31+00:00,0
7666691,2016-03-28 16:36:48+00:00,0
7646630,2016-03-28 16:52:50+00:00,0
7635952,2016-03-28 16:51:33+00:00,1
7636761,2016-03-28 17:16:57+00:00,0
7494691,2016-03-28 17:15:40+00:00,0
7626811,2016-03-28 17:16:57+00:00,0
6625310,2016-03-28 17:25:22+00:00,1
7059696,2016-03-28 17:20:31+00:00,0
7636812,2016-03-28 17:19:15+00:00,0
7449874,2016-03-28 17:19:15+00:00,0
7377201,2016-03-28 17:37:03+00:00,0
7636739,2016-03-28 17:46:20+00:00,0
7636724,2016-03-28 17:46:20+00:00,0
7604578,2016-03-28 18:14:16+00:00,0
7626881,2016-03-28 18:55:51+00:00,1
7063569,2016-03-28 19:14:49+00:00,0
7626778,2016-03-28 19:14:49+00:00,0
7505865,2016-03-28 19:14:49+00:00,0
7626813,2016-03-28 19:14:49+00:00,1
7656902,2016-03-28 19:25:07+00:00,1
7666731,2016-03-28 20:51:21+00:00,0
7656871,2016-03-28 22:45:04+00:00,0
7646340,2016-03-28 22:42:49+00:00,0
7656186,2016-03-29 05:32:31+00:00,0
7646829,2016-03-29 06:31:47+00:00,0
7656796,2016-03-29 06:50:22+00:00,0
7370428,2016-03-29 07:01:31+00:00,0
7071040,2016-03-29 07:16:43+00:00,0
7440497,2016-03-29 07:21:41+00:00,1
7616690,2016-03-29 07:44:46+00:00,0
7449723,2016-03-29 07:53:57+00:00,0
7626843,2016-03-29 07:51:19+00:00,0
7636947,2016-03-29 08:01:51+00:00,0
7636969,2016-03-29 08:03:12+00:00,0
7616850,2016-03-29 08:01:51+00:00,1
7627208,2016-03-29 08:49:53+00:00,0
7627061,2016-03-29 08:54:51+00:00,1
7637079,2016-03-29 09:15:02+00:00,0
7646975,2016-03-29 09:48:02+00:00,1
7647127,2016-03-29 10:04:47+00:00,1
7647125,2016-03-29 10:20:11+00:00,1
7657147,2016-03-29 10:31:22+00:00,0
7634975,2016-03-29 11:25:43+00:00,0
7647244,2016-03-29 11:25:43+00:00,0
7656540,2016-03-29 11:29:18+00:00,0
7637007,2016-03-29 12:08:58+00:00,0
7647157,2016-03-29 12:39:21+00:00,0
7637216,2016-03-29 12:46:42+00:00,0
7667281,2016-03-29 12:46:42+00:00,1
7667064,2016-03-29 12:55:50+00:00,1
7667256,2016-03-29 12:53:15+00:00,1
7667151,2016-03-29 13:06:21+00:00,1
7065841,2016-03-29 13:06:21+00:00,0
7346311,2016-03-29 13:16:41+00:00,1
7295002,2016-03-29 13:31:42+00:00,0
7079353,2016-03-29 13:53:30+00:00,0
7627381,2016-03-29 14:09:26+00:00,0
7617016,2016-03-29 14:09:26+00:00,0
7627440,2016-03-29 14:22:04+00:00,1
7617660,2016-03-29 14:22:04+00:00,0
7617310,2016-03-29 14:25:46+00:00,0
7627565,2016-03-29 14:25:46+00:00,0
7617504,2016-03-29 14:50:51+00:00,0
7626697,2016-03-29 14:45:41+00:00,0
7617332,2016-03-29 15:13:38+00:00,0
7617740,2016-03-29 14:54:42+00:00,0
7617297,2016-03-29 15:01:11+00:00,1
7627414,2016-03-29 14:45:41+00:00,0
7504609,2016-03-29 14:52:07+00:00,0
7617337,2016-03-29 15:17:31+00:00,0
7627533,2016-03-29 15:16:14+00:00,0
7647485,2016-03-29 15:23:45+00:00,0
7637346,2016-03-29 15:21:26+00:00,1
7647752,2016-03-29 15:29:59+00:00,0
7636523,2016-03-29 15:29:59+00:00,0
7627631,2016-03-29 15:31:16+00:00,0
7646982,2016-03-29 15:38:40+00:00,0
7647349,2016-03-29 15:39:58+00:00,0
7657310,2016-03-29 15:45:13+00:00,0
7647330,2016-03-29 15:47:32+00:00,0
7647389,2016-03-29 15:48:48+00:00,0
7627655,2016-03-29 15:58:52+00:00,0
7645090,2016-03-29 16:02:44+00:00,0
7656516,2016-03-29 16:17:58+00:00,0
7636514,2016-03-29 16:24:12+00:00,0
7637392,2016-03-29 16:24:12+00:00,0
7657442,2016-03-29 16:50:41+00:00,1
7647620,2016-03-29 16:50:41+00:00,0
7647750,2016-03-29 17:23:46+00:00,0
7657484,2016-03-29 17:23:46+00:00,0
7657328,2016-03-29 17:32:41+00:00,0
7627597,2016-03-29 17:32:41+00:00,0
7667483,2016-03-29 17:32:41+00:00,0
7667538,2016-03-29 17:32:41+00:00,1
7657747,2016-03-29 17:44:44+00:00,1
7657797,2016-03-29 17:43:27+00:00,0
7667600,2016-03-29 17:49:57+00:00,1
7667607,2016-03-29 18:01:42+00:00,0
7667284,2016-03-29 18:12:41+00:00,0
7667331,2016-03-29 18:07:43+00:00,1
7667559,2016-03-29 18:17:46+00:00,1
7667439,2016-03-29 18:23:01+00:00,0
7657764,2016-03-29 18:28:16+00:00,1
7667444,2016-03-29 18:24:21+00:00,0
7337716,2016-03-29 18:30:48+00:00,0
7506164,2016-03-29 18:30:48+00:00,0
7627628,2016-03-29 18:53:42+00:00,0
7343140,2016-03-29 18:53:42+00:00,1
7595094,2016-03-29 19:01:23+00:00,0
7340021,2016-03-29 19:05:16+00:00,0
7616705,2016-03-29 19:28:20+00:00,1
6299693,2016-03-29 19:21:52+00:00,1
7618139,2016-03-29 19:33:41+00:00,0
6964801,2016-03-29 19:54:08+00:00,0
7617374,2016-03-29 20:28:44+00:00,0
7617833,2016-03-29 20:36:43+00:00,0
7100280,2016-03-29 20:36:43+00:00,0
7628095,2016-03-29 20:46:43+00:00,1
7627889,2016-03-29 21:52:46+00:00,0
7627956,2016-03-29 21:54:04+00:00,0
7637972,2016-03-29 21:54:04+00:00,0
7627859,2016-03-29 22:30:41+00:00,1
7637976,2016-03-30 02:38:53+00:00,0
7637439,2016-03-30 03:08:02+00:00,0
7627765,2016-03-30 03:08:02+00:00,0
7637913,2016-03-30 04:20:04+00:00,0
7628089,2016-03-30 04:32:44+00:00,0
7637925,2016-03-30 04:59:26+00:00,1
7637833,2016-03-30 05:47:19+00:00,0
7647855,2016-03-30 06:19:43+00:00,0
7646704,2016-03-30 06:33:44+00:00,1
7647980,2016-03-30 06:33:44+00:00,0
7637872,2016-03-30 06:51:46+00:00,0
7627827,2016-03-30 06:55:42+00:00,0
7657926,2016-03-30 06:55:42+00:00,0
7656307,2016-03-30 07:03:26+00:00,1
7658008,2016-03-30 07:37:28+00:00,1
7648171,2016-03-30 07:37:28+00:00,0
7657929,2016-03-30 07:36:04+00:00,0
7667945,2016-03-30 08:18:24+00:00,0
7658193,2016-03-30 08:43:24+00:00,0
7628259,2016-03-30 08:55:04+00:00,0
7628306,2016-03-30 09:06:25+00:00,0
7638063,2016-03-30 09:50:26+00:00,1
7618266,2016-03-30 09:50:26+00:00,0
7628238,2016-03-30 09:46:45+00:00,0
7414915,2016-03-30 10:12:24+00:00,0
7628109,2016-03-30 10:17:47+00:00,1
7628269,2016-03-30 11:11:47+00:00,0
7617155,2016-03-30 11:36:24+00:00,1
7618426,2016-03-30 12:20:46+00:00,0
7628334,2016-03-30 12:28:43+00:00,0
7628286,2016-03-30 12:24:45+00:00,0
7618420,2016-03-30 12:54:45+00:00,0
7618390,2016-03-30 12:56:04+00:00,0
7628294,2016-03-30 13:02:00+00:00,0
7386607,2016-03-30 13:11:12+00:00,0
6784787,2016-03-30 13:27:44+00:00,0
7638183,2016-03-30 13:31:25+00:00,1
7628395,2016-03-30 13:31:25+00:00,0
7638105,2016-03-30 13:45:46+00:00,0
7668364,2016-03-30 13:47:06+00:00,0
7668384,2016-03-30 13:51:05+00:00,0
7658232,2016-03-30 14:00:19+00:00,0
7666574,2016-03-30 14:31:42+00:00,0
7648427,2016-03-30 14:53:18+00:00,0
7668448,2016-03-30 15:12:43+00:00,0
7657060,2016-03-30 15:10:05+00:00,0
7638208,2016-03-30 15:15:02+00:00,0
7668427,2016-03-30 15:22:20+00:00,0
7638288,2016-03-30 15:29:42+00:00,0
7658321,2016-03-30 15:32:20+00:00,1
7638393,2016-03-30 15:59:32+00:00,1
7658254,2016-03-30 15:59:32+00:00,0
7668323,2016-03-30 16:04:27+00:00,0
7647784,2016-03-30 16:01:50+00:00,0
7638360,2016-03-30 16:11:00+00:00,0
7668301,2016-03-30 16:17:00+00:00,0
7647316,2016-03-30 16:22:16+00:00,0
7648377,2016-03-30 16:29:48+00:00,0
7057840,2016-03-30 16:36:00+00:00,1
7356205,2016-03-30 16:29:48+00:00,0
6845035,2016-03-30 16:39:59+00:00,1
3924951,2016-03-30 16:55:34+00:00,0
6518726,2016-03-30 17:04:31+00:00,0
7439804,2016-03-30 17:11:59+00:00,0
7618610,2016-03-30 17:32:19+00:00,1
7382235,2016-03-30 17:42:19+00:00,0
7386882,2016-03-30 17:40:00+00:00,0
7628367,2016-03-30 17:38:43+00:00,0
7637747,2016-03-30 18:00:21+00:00,0
7628536,2016-03-30 18:16:04+00:00,1
7628507,2016-03-30 18:27:24+00:00,1
7618638,2016-03-30 19:50:00+00:00,1
7637926,2016-03-30 19:45:01+00:00,0
7374868,2016-03-30 20:04:27+00:00,1
7618814,2016-03-30 20:04:27+00:00,0
7618725,2016-03-30 20:48:46+00:00,0
7618674,2016-03-30 23:28:03+00:00,0
7628757,2016-03-31 03:59:45+00:00,0
7658537,2016-03-31 05:53:01+00:00,1
7648442,2016-03-31 05:53:01+00:00,0
7648719,2016-03-31 05:58:19+00:00,0
7667222,2016-03-31 06:12:44+00:00,0
7648534,2016-03-31 06:44:06+00:00,0
7638535,2016-03-31 06:59:32+00:00,0
7638714,2016-03-31 07:42:05+00:00,1
7646036,2016-03-31 08:00:05+00:00,0
7648595,2016-03-31 08:09:30+00:00,0
7668441,2016-03-31 08:17:21+00:00,0
7658562,2016-03-31 09:10:06+00:00,0
7658906,2016-03-31 09:47:44+00:00,0
7668432,2016-03-31 09:58:07+00:00,0
7638495,2016-03-31 09:56:48+00:00,0
7658722,2016-03-31 09:59:31+00:00,0
7638685,2016-03-31 10:09:48+00:00,0
7648527,2016-03-31 10:22:24+00:00,1
7658699,2016-03-31 10:34:48+00:00,0
7658590,2016-03-31 10:59:18+00:00,0
7668457,2016-03-31 11:19:41+00:00,1
7668536,2016-03-31 11:19:41+00:00,0
7668662,2016-03-31 11:18:19+00:00,0
7668575,2016-03-31 11:26:00+00:00,0
7668532,2016-03-31 11:50:19+00:00,1
7668665,2016-03-31 11:59:14+00:00,0
7276521,2016-03-31 11:59:14+00:00,0
7617122,2016-03-31 13:04:21+00:00,0
4767209,2016-03-31 13:05:43+00:00,0
7504991,2016-03-31 13:48:16+00:00,0
7618958,2016-03-31 13:48:16+00:00,0
7435829,2016-03-31 13:48:16+00:00,0
7439448,2016-03-31 13:58:22+00:00,0
5629448,2016-03-31 14:01:01+00:00,0
7450353,2016-03-31 13:58:22+00:00,0
7092516,2016-03-31 14:28:57+00:00,1
3369305,2016-03-31 14:31:31+00:00,0
7088743,2016-03-31 14:35:07+00:00,0
7324966,2016-03-31 14:45:18+00:00,0
7619002,2016-03-31 14:55:11+00:00,0
7618963,2016-03-31 15:26:34+00:00,0
7618886,2016-03-31 15:24:17+00:00,0
7335876,2016-03-31 15:58:21+00:00,1
7174575,2016-03-31 16:05:02+00:00,1
7618908,2016-03-31 16:16:49+00:00,0
7274670,2016-03-31 16:19:26+00:00,0
7053960,2016-03-31 16:26:27+00:00,0
7648958,2016-03-31 17:20:51+00:00,0
7645309,2016-03-31 17:41:24+00:00,0
7638891,2016-03-31 18:05:53+00:00,0
7649082,2016-03-31 18:15:14+00:00,0
7639020,2016-03-31 18:19:15+00:00,0
7639080,2016-03-31 18:44:07+00:00,1
7648950,2016-03-31 18:50:49+00:00,0
7648944,2016-03-31 18:56:06+00:00,1
7628920,2016-03-31 19:37:47+00:00,0
7628687,2016-03-31 20:06:25+00:00,0
7657785,2016-03-31 20:12:50+00:00,0
7638971,2016-03-31 20:22:02+00:00,0
7649113,2016-03-31 20:22:02+00:00,0
7628927,2016-03-31 20:51:03+00:00,1
7647708,2016-03-31 21:02:27+00:00,0
7628816,2016-03-31 21:25:48+00:00,1
7638825,2016-03-31 21:29:45+00:00,0
7669129,2016-03-31 23:35:49+00:00,0
7669082,2016-04-01 02:23:25+00:00,0
7669002,2016-04-01 02:52:41+00:00,0
7668869,2016-04-01 02:52:41+00:00,0
7668906,2016-04-01 03:54:25+00:00,1
7668892,2016-04-01 03:52:04+00:00,0
7668995,2016-04-01 04:28:21+00:00,0
7668840,2016-04-01 05:19:27+00:00,1
7629172,2016-04-01 05:19:27+00:00,0
7619202,2016-04-01 05:20:47+00:00,0
7619504,2016-04-01 05:41:22+00:00,0
7619534,2016-04-01 05:58:25+00:00,1
7619554,2016-04-01 05:58:25+00:00,0
7619420,2016-04-01 05:51:47+00:00,0
7619390,2016-04-01 06:13:47+00:00,0
7617225,2016-04-01 06:13:47+00:00,0
7337067,2016-04-01 06:46:05+00:00,0
7629346,2016-04-01 07:04:28+00:00,0
7639356,2016-04-01 07:12:28+00:00,0
7629266,2016-04-01 07:13:48+00:00,0
7649359,2016-04-01 07:17:47+00:00,0
7649301,2016-04-01 07:42:44+00:00,0
7648217,2016-04-01 07:51:49+00:00,0
7629369,2016-04-01 07:50:29+00:00,0
7639306,2016-04-01 07:54:30+00:00,1
7647994,2016-04-01 07:50:29+00:00,0
7639122,2016-04-01 07:55:50+00:00,1
7629289,2016-04-01 07:58:31+00:00,0
7639126,2016-04-01 07:59:51+00:00,0
7635382,2016-04-01 07:59:51+00:00,0
7647660,2016-04-01 08:07:32+00:00,0
7669383,2016-04-01 08:01:12+00:00,0
7669334,2016-04-01 08:12:56+00:00,1
7659320,2016-04-01 08:23:46+00:00,0
7649417,2016-04-01 08:26:28+00:00,0
7669409,2016-04-01 08:39:32+00:00,0
7669092,2016-04-01 08:47:38+00:00,0
7658134,2016-04-01 08:48:59+00:00,0
7659545,2016-04-01 08:48:59+00:00,0
7669288,2016-04-01 08:57:03+00:00,1
7669425,2016-04-01 09:29:37+00:00,0
7659308,2016-04-01 09:49:07+00:00,0
7659356,2016-04-01 09:47:47+00:00,0
7659266,2016-04-01 10:08:54+00:00,1
7649530,2016-04-01 10:13:55+00:00,0
7649509,2016-04-01 10:46:53+00:00,0
7669206,2016-04-01 11:09:53+00:00,0
7659360,2016-04-01 11:23:52+00:00,0
7659433,2016-04-01 11:23:52+00:00,1
7045214,2016-04-01 11:32:35+00:00,1
7053473,2016-04-01 11:40:36+00:00,0
7619627,2016-04-01 11:47:23+00:00,0
7339672,2016-04-01 12:00:31+00:00,0
7639133,2016-04-01 12:02:52+00:00,0
7619564,2016-04-01 12:02:52+00:00,0
7619591,2016-04-01 12:09:15+00:00,0
7639639,2016-04-01 12:15:43+00:00,1
7629470,2016-04-01 12:52:15+00:00,0
7619788,2016-04-01 12:57:18+00:00,1
7639466,2016-04-01 12:54:38+00:00,0
7284990,2016-04-01 13:07:44+00:00,0
7629512,2016-04-01 13:29:36+00:00,0
7377852,2016-04-01 13:36:16+00:00,0
7639511,2016-04-01 13:58:27+00:00,0
7629463,2016-04-01 14:29:33+00:00,0
7380010,2016-04-01 14:34:55+00:00,0
7370024,2016-04-01 14:36:14+00:00,0
7629586,2016-04-01 14:46:33+00:00,0
7668304,2016-04-01 14:47:52+00:00,1
7639690,2016-04-01 15:08:33+00:00,0
7657423,2016-04-01 15:05:55+00:00,0
7659732,2016-04-01 15:05:55+00:00,0
7648376,2016-04-01 15:02:13+00:00,0
7659681,2016-04-01 15:12:14+00:00,0
7669488,2016-04-01 15:22:42+00:00,0
7669548,2016-04-01 16:02:10+00:00,0
7659631,2016-04-01 15:59:50+00:00,0
7669744,2016-04-01 16:19:49+00:00,0
7648426,2016-04-01 16:35:43+00:00,0
7647788,2016-04-01 16:39:47+00:00,0
7649752,2016-04-01 16:31:35+00:00,1
7659818,2016-04-01 16:44:31+00:00,0
7649806,2016-04-01 16:50:54+00:00,0
7649341,2016-04-01 17:02:25+00:00,0
7649659,2016-04-01 17:09:51+00:00,0
7338157,2016-04-01 17:26:09+00:00,0
6826269,2016-04-01 17:26:09+00:00,0
6709050,2016-04-01 17:37:56+00:00,1
7620054,2016-04-01 17:36:34+00:00,0
7305227,2016-04-01 17:43:25+00:00,0
7628144,2016-04-01 17:44:47+00:00,0
7372695,2016-04-01 17:40:44+00:00,1
7615834,2016-04-01 17:44:47+00:00,1
7619852,2016-04-01 17:49:30+00:00,0
7629720,2016-04-01 18:11:49+00:00,0
7629555,2016-04-01 18:11:49+00:00,0
7505996,2016-04-01 18:19:51+00:00,0
7619856,2016-04-01 17:50:10+00:00,0
7629662,2016-04-01 18:22:36+00:00,0
7636017,2016-04-01 18:28:03+00:00,1
7629722,2016-04-01 18:26:43+00:00,1
7629724,2016-04-01 18:43:51+00:00,0
7619901,2016-04-01 19:39:38+00:00,0
7629821,2016-04-01 19:56:35+00:00,0
7629876,2016-04-01 19:56:35+00:00,0
7669852,2016-04-01 20:06:49+00:00,0
7649995,2016-04-01 22:03:52+00:00,0
7659739,2016-04-01 23:00:26+00:00,0
7669975,2016-04-02 04:47:06+00:00,0
7669859,2016-04-02 08:27:27+00:00,0
7639833,2016-04-02 09:35:15+00:00,0
7649816,2016-04-02 11:21:36+00:00,0
7645383,2016-04-02 14:46:36+00:00,1
7650105,2016-04-02 15:47:29+00:00,0
7658795,2016-04-02 15:44:48+00:00,0
7659055,2016-04-02 15:53:52+00:00,0
7639864,2016-04-02 15:55:14+00:00,0
7639884,2016-04-02 15:57:54+00:00,0
7670005,2016-04-02 15:51:30+00:00,0
7650023,2016-04-02 15:48:48+00:00,0
7654819,2016-04-02 16:04:44+00:00,1
7669778,2016-04-02 17:13:49+00:00,0
7659904,2016-04-02 17:13:49+00:00,1
7668514,2016-04-02 18:13:27+00:00,1
7669899,2016-04-02 19:59:19+00:00,0
7649836,2016-04-02 21:17:33+00:00,0
7650060,2016-04-03 00:28:45+00:00,0
7638702,2016-04-03 00:26:05+00:00,1
7660027,2016-04-03 02:47:51+00:00,0
7704779,2016-04-03 02:51:32+00:00,0
7659686,2016-04-03 04:13:09+00:00,0
7684821,2016-04-03 05:08:58+00:00,0
7694739,2016-04-03 07:50:07+00:00,0
7659636,2016-04-03 08:17:43+00:00,0
7069846,2016-04-03 08:23:46+00:00,0
7102491,2016-04-03 09:14:04+00:00,0
7659350,2016-04-03 10:03:27+00:00,0
7343108,2016-04-03 10:12:57+00:00,0
7604851,2016-04-03 10:33:22+00:00,0
7714599,2016-04-03 11:42:19+00:00,0
7639729,2016-04-03 11:50:28+00:00,0
7639947,2016-04-03 12:32:47+00:00,0
7674650,2016-04-03 14:49:46+00:00,0
7694841,2016-04-03 16:28:33+00:00,0
7629914,2016-04-03 17:19:52+00:00,1
7619079,2016-04-03 17:26:20+00:00,0
7619577,2016-04-03 17:31:26+00:00,1
7704691,2016-04-03 18:53:37+00:00,0
7704594,2016-04-03 19:22:58+00:00,1
7370625,2016-04-03 21:29:46+00:00,1
7256551,2016-04-03 21:29:46+00:00,0
7684584,2016-04-03 23:28:59+00:00,0
7694692,2016-04-04 00:15:42+00:00,1
7485297,2016-04-04 00:15:42+00:00,0
7714672,2016-04-04 03:37:42+00:00,0
7620107,2016-04-04 03:40:20+00:00,0
7441319,2016-04-04 03:41:44+00:00,0
7660080,2016-04-04 06:02:14+00:00,1
7684651,2016-04-04 06:03:35+00:00,0
7072431,2016-04-04 07:38:44+00:00,1
7704569,2016-04-04 07:40:04+00:00,0
7646852,2016-04-04 07:41:23+00:00,0
7694576,2016-04-04 07:40:04+00:00,0
7704651,2016-04-04 07:41:23+00:00,0
7684579,2016-04-04 07:41:23+00:00,0
7704743,2016-04-04 08:01:48+00:00,0
7724691,2016-04-04 08:21:12+00:00,0
7714790,2016-04-04 08:51:30+00:00,0
7694926,2016-04-04 08:52:51+00:00,0
7685122,2016-04-04 08:56:53+00:00,0
7695004,2016-04-04 09:05:56+00:00,1
6715760,2016-04-04 09:04:34+00:00,0
7657067,2016-04-04 09:05:56+00:00,0
3595425,2016-04-04 09:16:18+00:00,0
7627891,2016-04-04 09:17:43+00:00,0
7674856,2016-04-04 09:42:50+00:00,0
7685014,2016-04-04 10:24:51+00:00,1
5940264,2016-04-04 11:38:46+00:00,0
7535566,2016-04-04 11:58:34+00:00,0
7685106,2016-04-04 12:14:56+00:00,0
7685033,2016-04-04 12:50:16+00:00,1
7694918,2016-04-04 13:17:17+00:00,0
7685016,2016-04-04 13:23:47+00:00,1
7062232,2016-04-04 13:28:55+00:00,0
7382556,2016-04-04 13:23:47+00:00,0
7705097,2016-04-04 14:01:48+00:00,1
7704940,2016-04-04 15:08:17+00:00,0
7714924,2016-04-04 15:04:14+00:00,0
7724943,2016-04-04 15:00:11+00:00,1
7724798,2016-04-04 15:13:47+00:00,0
7705007,2016-04-04 15:12:26+00:00,0
7705146,2016-04-04 15:13:47+00:00,1
7725036,2016-04-04 17:47:12+00:00,1
7704931,2016-04-04 17:12:51+00:00,0
7705049,2016-04-04 16:45:07+00:00,0
7704956,2016-04-04 17:27:35+00:00,0
6306382,2016-04-04 17:24:55+00:00,0
7626850,2016-04-04 16:45:07+00:00,1
7638230,2016-04-04 17:34:13+00:00,0
7594991,2016-04-04 17:58:46+00:00,0
4786818,2016-04-04 18:04:11+00:00,0
7285848,2016-04-04 18:04:11+00:00,0
7370715,2016-04-04 18:11:51+00:00,0
7715109,2016-04-04 18:19:57+00:00,0
7725172,2016-04-04 18:25:27+00:00,0
7684854,2016-04-04 18:25:27+00:00,1
7674700,2016-04-04 18:29:06+00:00,1
7715313,2016-04-04 18:42:10+00:00,0
7695291,2016-04-04 19:03:16+00:00,1
7675148,2016-04-04 19:29:17+00:00,0
7695275,2016-04-04 19:29:17+00:00,0
7685142,2016-04-04 20:08:25+00:00,0
7715254,2016-04-04 20:55:27+00:00,1
7657890,2016-04-04 20:55:27+00:00,0
7685221,2016-04-04 21:14:58+00:00,1
7667614,2016-04-04 21:30:48+00:00,0
7640022,2016-04-04 22:18:45+00:00,0
7705381,2016-04-05 03:47:53+00:00,0
7705469,2016-04-05 06:11:19+00:00,0
7675223,2016-04-05 06:11:19+00:00,0
7705339,2016-04-05 06:13:45+00:00,0
7685410,2016-04-05 06:34:43+00:00,0
7675255,2016-04-05 06:25:31+00:00,0
7650137,2016-04-05 06:41:05+00:00,0
7705228,2016-04-05 06:48:49+00:00,0
7705442,2016-04-05 07:38:45+00:00,0
7669700,2016-04-05 07:38:45+00:00,1
7685287,2016-04-05 07:38:45+00:00,1
7725284,2016-04-05 07:47:50+00:00,0
7705226,2016-04-05 07:43:48+00:00,0
7725257,2016-04-05 07:52:54+00:00,0
6825931,2016-04-05 08:11:30+00:00,1
7628957,2016-04-05 08:13:51+00:00,0
3918478,2016-04-05 08:17:54+00:00,0
4534635,2016-04-05 08:13:51+00:00,0
7636303,2016-04-05 08:13:51+00:00,0
7668927,2016-04-05 09:02:34+00:00,1
7099751,2016-04-05 09:02:34+00:00,0
5855013,2016-04-05 09:12:02+00:00,0
7388600,2016-04-05 09:18:51+00:00,0
7505295,2016-04-05 09:18:51+00:00,0
7648056,2016-04-05 09:21:12+00:00,0
6572143,2016-04-05 09:59:43+00:00,0
7450966,2016-04-05 09:59:43+00:00,0
7685456,2016-04-05 10:33:37+00:00,0
